idcountry,year,month,id_ubicacion,distance,types,code,mag,felt,cdi,mmi,tsunami,sig,net,nst,dmin,rms,gap,magtype
1,1980,5,7,0 km WSW of Sunny Slopes,",impact-text,origin,phase-data,",p00017fh,4.9,,,,0,369,us,,,,,ml
1,1980,5,7,12 km ESE of Mammoth Lakes,",impact-text,nearby-cities,origin,phase-data,shakemap,trump-shakemap,",1053058,5.7,,,7.205,0,500,nc,4.0,0.005405,0.04,182.0,ml
1,1980,5,7,5 km WSW of Aspen Springs,",nearby-cities,origin,phase-data,",p00017f7,4.0,,,,0,246,us,,,,,ml
1,1980,5,7,15 km SSE of Mammoth Lakes,",nearby-cities,origin,phase-data,",p00017f5,4.0,,,,0,246,us,,,,,ml
1,1980,5,7,8 km W of Aspen Springs,",associate,focal-mechanism,ground-failure,impact-text,nearby-cities,origin,phase-data,shakemap,touch,trump-shakemap,",1053054,6.1,,,7.121,0,572,nc,7.0,0.03964,0.1,191.0,ml
1,1980,5,7,17 km SSE of Mammoth Lakes,",nearby-cities,origin,phase-data,",1053053,4.4,,,,0,298,nc,4.0,0.1162,0.13,307.0,ml
1,1980,5,4,California-Nevada border region,",impact-text,nearby-cities,origin,phase-data,",1053050,4.6,,,,0,326,nc,5.0,0.02432,0.11,223.0,ml
1,1980,5,7,9 km W of Aspen Springs,",nearby-cities,origin,phase-data,",p00017eq,4.1,,,,0,259,us,,,,,ml
1,1980,5,7,9 km ESE of Mammoth Lakes,",impact-text,origin,phase-data,",p00017eb,4.2,,,,0,271,us,,,,,mb
1,1980,5,7,11 km ESE of Mammoth Lakes,",impact-text,nearby-cities,origin,phase-data,",1053046,4.6,,,,0,326,nc,5.0,0.03333,0.05,141.0,ml
1,1980,5,4,California-Nevada border region,",origin,phase-data,",p00017e7,4.0,,,,0,246,us,,,,,ml
1,1980,5,7,6 km ESE of Mammoth Lakes,",origin,phase-data,",p00017e6,4.3,,,,0,284,us,,,,,ml
1,1980,5,7,10 km NNW of Sunny Slopes,",origin,phase-data,",p00017e5,4.5,,,,0,312,us,,,,,ml
1,1980,5,7,7 km ENE of Mammoth Lakes,",ground-failure,impact-text,nearby-cities,origin,phase-data,shakemap,touch,",1053045,6.0,,,7.335,0,554,nc,42.0,0.06126,1.35,55.0,ml
1,1980,5,7,11 km SW of Aspen Springs,",origin,phase-data,",p00017e3,4.1,,,,0,259,us,,,,,ml
1,1980,5,7,10 km WSW of Aspen Springs,",origin,phase-data,",p00017e2,4.4,,,,0,298,us,,,,,ml
1,1980,5,7,11 km WNW of Aspen Springs,",focal-mechanism,ground-failure,impact-text,nearby-cities,origin,phase-data,shakemap,touch,trump-shakemap,",1053043,6.1,,,8.371,0,572,nc,11.0,0.004505,0.15,159.0,ml
1,1980,5,7,9 km ESE of Mammoth Lakes,",nearby-cities,origin,phase-data,",1052892,4.0,,,,0,246,nc,5.0,0.04775,0.05,193.0,ml
1,1980,5,7,11 km NW of Aspen Springs,",nearby-cities,origin,phase-data,",1052864,4.3,,,,0,284,nc,5.0,0.03423,0.04,120.0,ml
1,1980,5,7,9 km W of Aspen Springs,",nearby-cities,origin,phase-data,",1052791,4.0,,,,0,246,nc,6.0,0.02252,0.03,266.0,ml
1,1980,6,7,27 km NW of Benton,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,shakemap,",1054082,5.0,,,5.949,0,385,nc,20.0,0.1009,0.14,78.0,ml
1,1980,6,7,9 km WNW of Aspen Springs,",nearby-cities,origin,phase-data,",1054051,4.2,,,,0,271,nc,8.0,0.007207,0.08,161.0,ml
1,1980,6,7,12 km SSE of Mammoth Lakes,",nearby-cities,origin,phase-data,",1053914,4.0,,,,0,246,nc,12.0,0.06937,0.04,119.0,ml
1,1980,6,7,2 km NNE of Aromas,",nearby-cities,origin,phase-data,",1053844,4.2,,,,0,271,nc,31.0,0.03874,0.08,36.0,ml
1,1980,6,7,210 km W of Ferndale,",origin,",p000189f,4.1,,,,0,259,us,,,,,mb
1,1980,6,7,10 km SW of Aspen Springs,",nearby-cities,origin,phase-data,",1053758,4.1,,,,0,259,nc,15.0,0.06847,0.06,101.0,ml
1,1980,6,7,13 km SE of Mammoth Lakes,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1053669,4.7,,,,0,340,nc,19.0,0.04865,0.06,74.0,ml
1,1980,6,7,101 km WSW of Ferndale,",nearby-cities,origin,phase-data,trump-origin,",1053636,4.0,,,,0,246,nc,14.0,0.8757,0.08,310.0,ml
1,1980,6,7,12 km SW of Aspen Springs,",focal-mechanism,nearby-cities,origin,phase-data,",1053622,4.4,,,,0,298,nc,17.0,0.08378,0.1,96.0,ml
1,1980,6,7,9 km ESE of Mammoth Lakes,",focal-mechanism,nearby-cities,origin,phase-data,",1053605,4.0,,,,0,246,nc,23.0,0.02072,0.08,63.0,ml
1,1980,6,7,12 km SE of Mammoth Lakes,",associate,focal-mechanism,nearby-cities,origin,phase-data,",1053548,4.3,,,,0,284,nc,22.0,0.04144,0.12,90.0,ml
1,1980,6,7,13 km W of Aspen Springs,",focal-mechanism,nearby-cities,origin,phase-data,",1053463,4.0,,,,0,246,nc,24.0,0.02072,0.07,116.0,ml
1,1980,6,7,7 km SE of Mammoth Lakes,",focal-mechanism,nearby-cities,origin,phase-data,",1053451,4.1,,,,0,259,nc,25.0,0.01532,0.08,151.0,ml
1,1980,6,7,14 km SW of Aspen Springs,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1053420,4.7,,,,0,340,nc,22.0,0.0973,0.09,145.0,ml
1,1980,7,7,132 km W of Ferndale,",nearby-cities,origin,phase-data,",1054355,4.4,,,,0,298,nc,32.0,1.129,0.1,304.0,ml
1,1980,7,7,10 km WNW of Aspen Springs,",nearby-cities,origin,phase-data,",1054239,4.3,,,,0,284,nc,5.0,0.006306,0.05,185.0,ml
1,1980,7,7,3 km ESE of Mammoth Lakes,",nearby-cities,origin,phase-data,",1054178,4.2,,,,0,271,nc,11.0,0.03063,0.04,219.0,ml
1,1980,7,7,5 km ESE of Mammoth Lakes,",associate,nearby-cities,origin,phase-data,",1054176,4.0,,,,0,246,nc,11.0,0.02252,0.06,185.0,ml
1,1980,8,7,15 km SSE of Livermore,",focal-mechanism,nearby-cities,origin,phase-data,",1055242,4.0,,,,0,246,nc,62.0,0.003604,0.06,81.0,ml
1,1980,8,7,11 km ESE of Mammoth Lakes,",nearby-cities,origin,phase-data,",1055147,4.2,,,,0,271,nc,5.0,0.03423,0.07,173.0,ml
1,1980,8,7,61 km W of Big Lagoon,",nearby-cities,origin,phase-data,trump-origin,",1054809,4.0,,,,0,246,nc,25.0,0.6865,0.14,310.0,ml
1,1980,8,7,11 km W of Aspen Springs,",nearby-cities,origin,phase-data,",1054761,4.1,,,,0,259,nc,8.0,0.02973,0.05,168.0,ml
1,1980,8,7,13 km SE of Mammoth Lakes,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1054755,4.6,,,,0,326,nc,11.0,0.06216,0.06,168.0,ml
1,1980,8,7,14 km W of Aspen Springs,",nearby-cities,origin,phase-data,",1054752,4.1,,,,0,259,nc,9.0,0.06036,0.08,170.0,ml
1,1980,8,7,12 km SE of Mammoth Lakes,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1054751,5.4,,,,0,449,nc,12.0,0.04775,0.09,180.0,ml
1,1980,9,7,9 km ESE of Mammoth Lakes,",nearby-cities,origin,phase-data,",1056070,4.1,,,,0,259,nc,8.0,0.05315,0.03,196.0,ml
1,1980,9,7,10 km W of Huron,",impact-text,nearby-cities,origin,phase-data,",1055994,4.5,,,,0,312,nc,21.0,0.1054,0.16,235.0,ml
1,1980,9,7,22 km NNW of Benton,",impact-text,nearby-cities,origin,phase-data,",p00019u7,4.2,,,,0,271,us,,,,,mb
1,1980,9,7,24 km NNW of Benton,",impact-text,nearby-cities,origin,phase-data,",p00019qu,4.6,,,,0,326,us,,,,,ml
1,1980,9,7,30 km NNW of Benton,",impact-text,origin,phase-data,",p00019q9,4.7,,,,0,340,us,,,,,mb
1,1980,9,7,30 km NNW of Benton,",impact-text,origin,phase-data,",p00019q8,4.5,,,,0,312,us,,,,,ml
1,1980,9,7,25 km NNW of Benton,",focal-mechanism,impact-text,origin,phase-data,",p00019q5,5.0,,,,0,385,us,,,,,ms
1,1980,9,7,26 km NNW of Benton,",impact-text,nearby-cities,origin,phase-data,",p00019q4,4.4,,,,0,298,us,,,,,mb
1,1980,9,7,28 km NNW of Benton,",impact-text,origin,phase-data,",p00019pw,4.1,,,,0,259,us,,,,,mb
1,1980,9,7,29 km NNW of Benton,",origin,phase-data,",p00019pv,4.0,,,,0,246,us,,,,,ml
1,1980,9,7,26 km N of Benton,",impact-text,nearby-cities,origin,phase-data,",p00019pd,4.9,,,,0,369,us,,,,,mb
1,1980,9,7,31 km NNW of Benton,",impact-text,nearby-cities,origin,phase-data,",p00019pc,4.0,,,,0,246,us,,,,,mb
1,1980,9,8,Baja California,",origin,",p00019nb,4.5,,,,0,312,us,,,,,mb
1,1980,10,7,5 km SW of Aspen Springs,",nearby-cities,origin,phase-data,",1056627,4.3,,,,0,284,nc,8.0,0.09279,0.04,285.0,ml
1,1980,10,7,7 km ESE of Mammoth Lakes,",focal-mechanism,nearby-cities,origin,phase-data,",1056547,4.4,,,,0,298,nc,7.0,0.06577,0.06,222.0,ml
1,1980,10,7,173 km W of Indianola,",nearby-cities,origin,phase-data,",p0001ac7,4.2,,,,0,271,us,,,,,mb
1,1980,10,7,13 km SW of Aspen Springs,",nearby-cities,origin,phase-data,",1056426,4.1,,,,0,259,nc,12.0,0.1099,0.06,193.0,ml
1,1980,10,7,31 km NE of Soledad,",focal-mechanism,nearby-cities,origin,phase-data,",1056334,4.0,,,,0,246,nc,58.0,0.05225,0.23,68.0,ml
1,1980,10,7,8 km WSW of Aspen Springs,",nearby-cities,origin,phase-data,",1056201,4.3,,,,0,284,nc,13.0,0.164,0.07,188.0,ml
1,1980,11,7,8 km SSW of Kingvale,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,shakemap,",1057587,5.1,,,6.105,0,400,nc,225.0,0.3396,0.33,76.0,ml
1,1980,11,7,112 km W of Ferndale,",nearby-cities,origin,phase-data,",1057522,4.24,,,,0,277,nc,31.0,0.9685,0.15,274.0,ma
1,1980,11,7,118 km W of Ferndale,",nearby-cities,origin,phase-data,",1057521,4.19,,,,0,270,nc,59.0,1.017,0.2,271.0,md
1,1980,11,7,12 km W of Aspen Springs,",focal-mechanism,nearby-cities,origin,phase-data,",1057385,4.1,,,,0,259,nc,12.0,0.06126,0.06,175.0,ml
1,1980,11,7,30 km WNW of Big Lagoon,",nearby-cities,origin,phase-data,",1057119,4.2,,,,0,271,nc,21.0,0.5802,0.16,300.0,ml
1,1980,11,7,25 km NNW of Benton,",origin,phase-data,",p0001ary,4.0,,,,0,246,us,,,,,ml
1,1980,11,7,23 km NNW of Benton,",impact-text,origin,",p0001arx,4.8,,,,0,354,us,,,,,ml
1,1980,11,7,118 km W of Ferndale,",impact-text,origin,",p0001ars,4.8,,,,0,354,us,,,,,mb
1,1980,11,7,25 km WNW of Big Lagoon,",origin,",p0001arn,4.6,,,,0,326,us,,,,,mb
1,1980,11,7,43 km SW of Ferndale,",origin,",p0001ark,4.3,,,,0,284,us,,,,,mb
1,1980,11,7,11 km NE of Fieldbrook,",origin,",p0001are,4.0,,,,0,246,us,,,,,ml
1,1980,11,7,86 km W of Ferndale,",origin,",p0001aqw,4.1,,,,0,259,us,,,,,mb
1,1980,11,7,91 km W of Ferndale,",impact-text,origin,",p0001aqt,5.0,,,,0,385,us,,,,,mb
1,1980,11,7,76 km WSW of Ferndale,",origin,",p0001aqs,4.1,,,,0,259,us,,,,,mb
1,1980,11,7,16 km W of Trinidad,",origin,",p0001aqq,4.1,,,,0,259,us,,,,,mb
1,1980,11,7,44 km W of Ferndale,",impact-text,origin,",p0001aqn,5.0,,,,0,385,us,,,,,ms
1,1980,11,7,39 km W of Trinidad,",origin,",p0001aqm,4.7,,,,0,340,us,,,,,mb
1,1980,11,7,68 km W of Ferndale,",impact-text,origin,",p0001aqk,4.6,,,,0,326,us,,,,,mb
1,1980,11,7,98 km WSW of Ferndale,",origin,",p0001aqg,4.2,,,,0,271,us,,,,,ml
1,1980,11,7,114 km W of Ferndale,",impact-text,origin,",3682,4.3,,,,0,284,ushis,,,,,mb
1,1980,11,7,246 km W of Ferndale,",origin,",p0001aqb,4.3,,,,0,284,us,,,,,mb
1,1980,11,7,102 km W of Ferndale,",impact-text,origin,",p0001aqa,4.4,,,,0,298,us,,,,,mb
1,1980,11,7,110 km W of Ferndale,",origin,",p0001aq9,4.3,,,,0,284,us,,,,,mb
1,1980,11,7,54 km SW of Ferndale,",impact-text,origin,",p0001aq5,5.0,,,,0,385,us,,,,,mb
1,1980,11,7,2 km WNW of Hydesville,",origin,",p0001aq4,4.3,,,,0,284,us,,,,,mb
1,1980,11,7,105 km WSW of Ferndale,",impact-text,origin,",p0001aq3,4.7,,,,0,340,us,,,,,mb
1,1980,11,7,83 km WSW of Ferndale,",impact-text,origin,",p0001aq2,4.8,,,,0,354,us,,,,,mb
1,1980,11,7,11 km WSW of Big Lagoon,",associate,focal-mechanism,impact-text,origin,shakemap,touch,trump-shakemap,",p0001aq1,7.2,,,6.383,0,798,us,,,,,mw
1,1980,12,7,38 km W of Big Lagoon,",nearby-cities,origin,phase-data,",1058531,4.0,,,,0,246,nc,10.0,0.4676,0.16,302.0,ml
1,1980,12,7,27 km WNW of Manila,",nearby-cities,origin,phase-data,",1058496,4.0,,,,0,246,nc,4.0,0.3811,0.01,276.0,ml
1,1980,12,7,12 km SE of Mammoth Lakes,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1058487,4.7,,,,0,340,nc,10.0,0.03243,0.07,159.0,ml
1,1980,12,7,53 km WNW of Big Lagoon,",nearby-cities,origin,phase-data,",1058482,5.0,,,,0,385,nc,13.0,0.6198,0.16,317.0,ml
1,1980,12,7,13 km W of Aspen Springs,",focal-mechanism,nearby-cities,origin,phase-data,",1058481,4.2,,,,0,271,nc,12.0,0.06036,0.07,173.0,ml
1,1980,12,7,107 km WNW of Samoa,",nearby-cities,origin,phase-data,",1058431,4.79,,,,0,353,nc,10.0,1.041,0.21,316.0,md
1,1980,12,7,138 km W of Big Lagoon,",nearby-cities,origin,phase-data,trump-origin,",1058429,4.2,,,,0,271,nc,26.0,1.302,0.12,322.0,ml
1,1980,12,7,13 km SW of Cayucos,",focal-mechanism,nearby-cities,origin,phase-data,",1058372,4.19,,,,0,270,nc,30.0,0.1432,0.07,213.0,ml
1,1981,1,7,4 km SE of Aromas,",focal-mechanism,nearby-cities,origin,phase-data,",1059701,4.1,,,,0,259,nc,58.0,0.02432,0.09,94.0,ml
1,1981,1,7,7 km E of East Foothills,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1059310,4.8,,,,0,354,nc,72.0,0.02793,0.07,48.0,ml
1,1981,1,7,2 km SE of Aromas,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1058966,4.5,,,,0,312,nc,76.0,0.02252,0.1,60.0,ml
1,1981,1,7,27 km NNW of Benton,",origin,phase-data,",p0001bje,4.2,,,,0,271,us,,,,,ml
1,1981,2,7,24 km SE of Klamath,",nearby-cities,origin,phase-data,",1060340,4.76,,,,0,349,nc,11.0,0.3505,0.14,330.0,md
1,1981,3,7,38 km SW of Ferndale,",impact-text,nearby-cities,origin,phase-data,",1061874,4.3,,,,0,284,nc,43.0,0.2396,0.09,237.0,ml
1,1981,3,7,212 km W of Ferndale,",nearby-cities,origin,phase-data,",p0001cx0,4.2,,,,0,271,us,,,,,ml
1,1981,3,7,15 km W of Ferndale,",impact-text,nearby-cities,origin,phase-data,",1061533,4.0,,,,0,246,nc,22.0,0.1243,0.04,241.0,ml
1,1981,3,7,130 km W of Ferndale,",impact-text,nearby-cities,origin,phase-data,",1061352,4.7,,,,0,340,nc,47.0,1.17,0.2,293.0,ml
1,1981,3,7,14 km W of Aspen Springs,",impact-text,nearby-cities,origin,phase-data,",1061037,4.2,,,,0,271,nc,11.0,0.06126,0.06,92.0,ml
1,1981,3,7,5 km E of Fremont,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,shakemap,",1060947,4.4,,,4.486,0,298,nc,72.0,0.05676,0.14,56.0,ml
1,1981,4,7,26 km NNW of Benton,",impact-text,origin,phase-data,",p0001dem,4.2,,,,0,271,us,,,,,mb
1,1981,4,7,8 km N of Day Valley,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1063007,4.1,,,,0,259,nc,79.0,0.05135,0.13,48.0,ml
1,1981,4,7,126 km W of Ferndale,",impact-text,nearby-cities,origin,phase-data,",1062626,4.2,,,,0,271,nc,41.0,1.075,0.18,289.0,ml
1,1981,4,7,36 km SW of Ferndale,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1062504,4.3,,,,0,284,nc,43.0,0.2189,0.1,234.0,ml
1,1981,5,7,58 km WSW of Ferndale,",impact-text,nearby-cities,origin,phase-data,",1064017,4.6,,,,0,326,nc,60.0,0.4459,0.6,253.0,ml
1,1981,5,7,27 km W of Trinidad,",nearby-cities,origin,phase-data,",1063884,4.2,,,,0,271,nc,13.0,0.3667,0.09,283.0,ml
1,1981,5,7,12 km NNW of Benton,",impact-text,nearby-cities,origin,phase-data,",1063372,4.5,,,,0,312,nc,10.0,0.1577,0.03,119.0,ml
1,1981,6,7,87 km W of Ferndale,",nearby-cities,origin,phase-data,",1064820,4.0,,,,0,246,nc,41.0,0.7243,0.1,278.0,ml
1,1981,6,7,36 km SSW of Ferndale,",impact-text,nearby-cities,origin,phase-data,",1064735,4.0,,,,0,246,nc,31.0,0.1748,0.09,241.0,ml
1,1981,6,4,near the coast of Northern California,",impact-text,nearby-cities,origin,phase-data,",1064551,4.3,,,,0,284,nc,27.0,0.245,0.07,254.0,ml
1,1981,6,7,4 km SW of Tres Pinos,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1064346,4.3,,,,0,284,nc,78.0,0.02162,0.1,24.0,ml
1,1981,7,7,23 km WSW of Weott,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1065656,4.6,,,,0,326,nc,31.0,0.1838,0.2,180.0,ml
1,1981,7,7,11 km NW of Big Lagoon,",impact-text,nearby-cities,origin,phase-data,",1065067,4.25,,,,0,278,nc,20.0,0.173,0.2,292.0,ml
1,1981,8,7,2 km ESE of Tres Pinos,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1066738,4.2,,,,0,271,nc,79.0,0.04054,0.07,31.0,ml
1,1981,9,7,3 km S of San Juan Bautista,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1068007,4.0,,,,0,246,nc,74.0,0.02793,0.11,43.0,ml
1,1981,9,7,244 km W of Ferndale,",nearby-cities,origin,phase-data,",p0001g42,4.2,,,,0,271,us,,,,,ml
1,1981,9,7,36 km SW of Ferndale,",impact-text,nearby-cities,origin,phase-data,",1067679,4.74,,,,0,346,nc,33.0,0.0,0.06,239.0,ml
1,1981,9,4,California-Nevada border region,",impact-text,origin,phase-data,",p0001fu9,4.3,,,,0,284,us,,,,,ml
1,1981,10,7,244 km W of Ferndale,",nearby-cities,origin,phase-data,",p0001gq8,4.3,,,,0,284,us,,,,,mb
1,1981,10,7,128 km W of Trinidad,",nearby-cities,origin,phase-data,",1068544,4.1,,,,0,259,nc,57.0,1.181,0.12,298.0,ml
1,1981,10,7,9 km WNW of Aspen Springs,",impact-text,nearby-cities,origin,phase-data,",1068220,4.0,,,,0,246,nc,21.0,0.2333,0.09,85.0,ml
1,1981,10,7,11 km E of Mammoth Lakes,",impact-text,nearby-cities,origin,phase-data,",1068191,4.1,,,,0,259,nc,14.0,0.05045,0.04,94.0,ml
1,1981,10,7,14 km WSW of Aspen Springs,",impact-text,nearby-cities,origin,phase-data,",1068143,4.5,,,,0,312,nc,13.0,0.08739,0.05,112.0,ml
1,1981,10,7,15 km WSW of Aspen Springs,",nearby-cities,origin,phase-data,",1068142,4.12,,,,0,261,nc,7.0,0.1027,0.09,207.0,md
1,1981,11,7,36 km SW of Ferndale,",impact-text,nearby-cities,origin,phase-data,",1069385,4.0,,,,0,246,nc,26.0,0.2072,0.05,239.0,ml
1,1982,1,4,California-Nevada border region,",impact-text,origin,phase-data,",p0001jcf,4.5,,,,0,312,us,,,1.1,,ml
1,1982,1,7,122 km W of Ferndale,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1071203,4.8,,,,0,354,nc,64.0,1.036,0.24,280.0,ml
1,1982,2,7,65 km WNW of Indianola,",impact-text,nearby-cities,origin,phase-data,",1072403,4.4,,,,0,298,nc,59.0,0.5955,0.07,278.0,ml
1,1982,2,7,2 km N of Cromberg,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1072268,4.05,,,,0,252,nc,31.0,0.5252,0.16,111.0,ml
1,1982,2,7,85 km W of Trinidad,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1071848,5.2,,,,0,416,nc,58.0,0.8189,0.19,295.0,ml
1,1982,3,7,234 km W of Ferndale,",nearby-cities,origin,phase-data,",p0001jyr,4.2,,,,0,271,us,,,,,mb
1,1982,4,7,24 km N of Benton,",impact-text,origin,phase-data,",p0001krd,4.5,,,,0,312,us,,,,,mb
1,1982,5,7,8 km WSW of Cobb,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1074859,4.0,,,,0,246,nc,54.0,0.02252,0.07,25.0,ml
1,1982,6,7,11 km NW of Parkfield,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1075660,4.0,,,,0,246,nc,53.0,0.04234,0.05,76.0,ml
1,1982,6,7,17 km N of Big Bend,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1075525,4.3,,,,0,284,nc,15.0,0.1685,0.08,79.0,ml
1,1982,6,7,29 km ENE of Soledad,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1075479,4.1,,,,0,259,nc,75.0,0.04505,0.16,61.0,ml
1,1982,6,7,10 km NNE of Dixon Lane-Meadow Creek,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1075057,4.3,,,,0,284,nc,22.0,0.2739,0.08,118.0,ml
1,1982,8,7,8 km NE of Corralitos,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1077693,4.5,,,,0,312,nc,100.0,0.01982,0.09,36.0,ml
1,1982,8,7,16 km SSE of Tres Pinos,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1077307,4.6,,,,0,326,nc,83.0,0.01532,0.08,39.0,ml
1,1982,8,7,22 km SSE of Tres Pinos,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1077185,4.5,,,,0,312,nc,73.0,0.03333,0.13,31.0,ml
1,1982,9,7,12 km SW of Aspen Springs,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1079654,4.3,,,,0,284,nc,16.0,0.1225,0.04,130.0,ml
1,1982,9,7,12 km S of Tres Pinos,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1079449,4.0,,,,0,246,nc,78.0,0.02793,0.08,37.0,ml
1,1982,9,7,13 km SW of Aspen Springs,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1079358,4.0,,,,0,246,nc,12.0,0.1243,0.05,133.0,ml
1,1982,9,7,2 km NNE of Elk Creek,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1078497,4.0,,,,0,246,nc,41.0,0.07838,0.18,53.0,ml
1,1982,10,7,22 km SSW of Three Rocks,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1080805,4.0,,,,0,246,nc,67.0,0.1126,0.11,88.0,ml
1,1982,10,7,21 km SSW of Three Rocks,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1080804,4.2,,,,0,271,nc,62.0,0.1171,0.18,147.0,ml
1,1982,10,7,22 km SSW of Three Rocks,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,shakemap,",1080773,5.4,,,6.023,0,449,nc,68.0,0.1108,0.11,88.0,ml
1,1982,10,7,17 km ENE of Benton,",origin,phase-data,",p0001pzp,4.0,,,,0,246,us,,,,,ml
1,1982,10,7,29 km ENE of Benton,",origin,phase-data,",p0001py9,4.0,,,,0,246,us,,,1.0,,ml
1,1982,12,7,25 km NNE of Benton,",impact-text,origin,phase-data,",p0001rub,4.7,,,,0,340,us,,,,,mb
1,1982,12,4,near the coast of Northern California,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,shakemap,",1083151,4.4,,,4.373,0,298,nc,13.0,0.05856,0.1,93.0,ml
1,1982,12,7,108 km W of Ferndale,",nearby-cities,origin,phase-data,",1082920,4.4,,,,0,298,nc,104.0,0.9126,0.2,276.0,ml
1,1983,1,7,15 km WSW of Aspen Springs,",impact-text,nearby-cities,origin,phase-data,",1086705,4.8,,,,0,354,nc,15.0,0.09009,0.02,163.0,ml
1,1983,1,7,2 km ESE of Mammoth Lakes,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1084072,4.4,,,,0,298,nc,14.0,0.01712,0.06,61.0,ml
1,1983,1,7,3 km SE of Mammoth Lakes,",disassociate,focal-mechanism,impact-text,nearby-cities,origin,phase-data,shakemap,",1084069,5.3,,,6.71,0,432,nc,13.0,0.02252,0.04,110.0,ml
1,1983,1,7,6 km ESE of Mammoth Lakes,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,shakemap,",1084017,5.4,,,6.859,0,449,nc,7.0,0.05225,0.0,188.0,ml
1,1983,1,7,10 km WNW of Aspen Springs,",impact-text,nearby-cities,origin,phase-data,",1084016,4.3,,,,0,284,nc,8.0,0.9279,0.22,196.0,ml
1,1983,1,7,4 km ESE of Mammoth Lakes,",impact-text,nearby-cities,origin,phase-data,",1084011,4.1,,,,0,259,nc,9.0,0.01712,0.04,99.0,ml
1,1983,2,7,44 km WNW of Ferndale,",nearby-cities,origin,phase-data,",1087702,4.06,,,,0,254,nc,8.0,0.382,0.37,300.0,md
1,1983,2,7,37 km SSW of South Dos Palos,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1087420,4.2,,,,0,271,nc,80.0,0.05586,0.12,92.0,ml
1,1983,2,7,39 km SW of Ferndale,",nearby-cities,origin,phase-data,",1087210,4.1,,,,0,259,nc,32.0,0.2369,0.11,240.0,ml
1,1983,3,7,236 km W of Ferndale,",origin,phase-data,",p0001tsk,4.2,,,,0,271,us,,,,,mb
1,1983,3,7,14 km WSW of Aspen Springs,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1089220,4.0,,,,0,246,nc,13.0,0.07748,0.02,159.0,ml
1,1983,4,7,40 km WSW of Ferndale,",nearby-cities,origin,phase-data,",1090785,4.0,,,,0,246,nc,34.0,0.2784,0.1,245.0,ml
1,1983,5,7,100 km W of Ferndale,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",p0001vs3,5.1,,,,0,400,us,,,1.0,,ms
1,1983,5,4,off the coast of Northern California,",nearby-cities,origin,phase-data,",p0001vp1,4.1,,,,0,259,us,,,,,mb
1,1983,5,7,10 km SW of Huron,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1095152,4.04,,,,0,251,nc,65.0,0.07838,0.13,60.0,md
1,1983,5,7,12 km NE of Coalinga,",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",1094916,4.02,,,,0,249,nc,63.0,0.01261,0.1,44.0,md
1,1983,5,7,254 km W of Ferndale,",origin,phase-data,",p0001vf4,4.6,,,,0,326,us,,,1.1,,mb
1,1983,5,7,61 km SW of Ferndale,",nearby-cities,origin,phase-data,",1094802,4.4,,,,0,298,nc,11.0,1.794,3.62,294.0,ml
